編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVSMLKLKHMFFBF48CA,,38.42,見其他登記事項,鋼筋混凝土造,105年8月30日,九層,
RPRQMLKLLHMFFAF87CA,43,98.49,住家用,鋼筋混凝土造,62年8月21日,四層,三層
RPVQMLTLOHMFFCF07CA,35,170.24,住家用,加強磚造,71年7月7日,二層,一層 二層
RPVNMLMLLHMFFGF98EA,3,98.18,住家用,鋼筋混凝土造,102年11月21日,十二層,十層
RPVNMLMLLHMFFGF98EA,3,88.98,見其他登記事項,鋼筋混凝土造,102年11月21日,十二層,
SPVNMLMLLHMFFGF09EA,3,98.18,住家用,鋼筋混凝土造,102年11月21日,十二層,十層
SPVNMLMLLHMFFGF09EA,3,90.28,見其他登記事項,鋼筋混凝土造,102年11月21日,十二層,
RPWNMLSLLHMFFGF86CA,2,139.44,住家用,鋼筋混凝土造,104年7月2日,十九層,十一層
RPWNMLSLLHMFFGF86CA,2,91.39,見其他登記事項,鋼筋混凝土造,104年7月2日,十九層,
RPQNMLOJPHMFFDF58EA,36,75.94,住家用,鋼筋混凝土造,69年9月20日,四層,四層
RPUQMLOJPHMFFAF98EA,,79.32,住家用,鋼筋混凝土造,,五層,四層
RPWPMLNKMHMFFBF68CA,,162.90,住家用,鋼筋混凝土造,,四層,四層 陽台
RPWPMLNKMHMFFBF68CA,39,72.43,住家用,鋼筋混凝土造,67年4月12日,四層,四層 陽台
RPPRMLKMOHMFFAF38EA,24,69.96,住家用,鋼筋混凝土造,82年4月27日,十二層,十二層
RPPRMLKMOHMFFAF38EA,24,24.63,共有部份,鋼筋混凝土造,82年4月27日,十二層,
RPROMLOJPHMFFGF09EA,46,55.94,住家用,鋼筋混凝土造,60年2月26日,四層,四層
RPOPMLNKMHMFFHF48CA,32,93.08,住家用,鋼筋混凝土造,74年2月6日,五層,五層
RPRNMLSKMHMFFBF48CA,,189.10,見其他登記事項,鋼筋混凝土造,106年1月5日,十五層,十四層
RPRNMLSKMHMFFBF48CA,,149.47,見其他登記事項,鋼筋混凝土造,106年1月5日,十五層,
RPSQMLQLMHMFFBF78CA,41,33.00,住家用,鋼筋混凝土造,64年9月26日,四層,三層 陽台
RPUTMLPJNHMFFBF09CA,2,24.45,見其他登記事項,鋼筋混凝土造,104年5月27日,七層,一層
RPUTMLPJNHMFFBF09CA,2,6.02,見其他登記事項,鋼筋混凝土造,104年5月27日,七層,
RPUTMLPJNHMFFBF09CA,2,13.01,見其他登記事項,鋼筋混凝土造,104年5月27日,七層,
RPPWMLOLMHMFFBF88CA,1,59.57,見其他登記事項,鋼筋混凝土造,105年6月16日,十四層,七層
RPPWMLOLMHMFFBF88CA,1,60.47,見其他登記事項,鋼筋混凝土造,105年6月16日,十四層,
RPQNMLQJPHMFFIF66EA,25,127.28,住家用,鋼筋混凝土造,80年9月18日,七層,五層
RPQNMLQJPHMFFIF66EA,25,33.19,見其他登記事項,鋼筋混凝土造,80年9月18日,七層,
RPQNMLQJPHMFFIF66EA,25,4.38,見其他登記事項,鋼筋混凝土造,80年9月18日,七層,
RPTNMLOJPHMFFGF56EA,,23.98,見其他登記事項,鋼筋混凝土造,105年11月11日,十二層,
RPTNMLOJPHMFFGF56EA,,70.56,見其他登記事項,鋼筋混凝土造,105年11月11日,十二層,十層
RPTNMLOJPHMFFGF56EA,,10.81,見其他登記事項,鋼筋混凝土造,105年11月11日,十二層,
RPVNMLOJPHMFFGF76EA,,33.15,見其他登記事項,鋼筋混凝土造,105年11月11日,十二層,
RPVNMLOJPHMFFGF76EA,,97.72,見其他登記事項,鋼筋混凝土造,105年11月11日,十二層,六層
RPVNMLOJPHMFFGF76EA,,.92,見其他登記事項,鋼筋混凝土造,105年11月11日,十二層,
RPPSMLOJPHMFFBF68DA,5,160.88,見其他登記事項,鋼筋混凝土造,101年7月17日,十層,六層
RPPSMLOJPHMFFBF68DA,5,83.26,見其他登記事項,鋼筋混凝土造,101年7月17日,十層,
RPWNMLSLMHMFFHF07CA,31,103.72,住家用,鋼筋混凝土造,75年1月25日,五層,五層
RPWNMLSLMHMFFHF07CA,31,102.30,住家用,鋼筋混凝土造,75年1月25日,五層,五層
RPROMLTLOHMFFGF86CA,41,51.71,住家用,加強磚造,64年11月15日,四層,四層 陽台
RPSNMLQLOHMFFCF78CA,4,30.11,見其他登記事項,見其他登記事項,101年11月14日,二十九層,六層
RPSNMLQLOHMFFCF78CA,4,10.97,見其他登記事項,見其他登記事項,101年11月14日,二十九層,
RPSNMLQLOHMFFCF78CA,4,.39,見其他登記事項,見其他登記事項,101年11月14日,二十九層,
RPSNMLQLOHMFFCF78CA,4,2.10,見其他登記事項,見其他登記事項,101年11月14日,二十九層,
RPSNMLQLOHMFFCF78CA,4,3.87,見其他登記事項,見其他登記事項,101年11月14日,二十九層,
RPRPMLSLOHMFFAF09EA,,98.49,住家用,鋼筋混凝土造,,五層,四層
RPOQMLQJPHMFFEF98EA,20,48.11,住家用,鋼筋混凝土造,86年5月8日,七層,二層
RPOQMLQJPHMFFEF98EA,20,14.29,共有部份,鋼筋混凝土造,86年5月8日,十一層,
RPOOMLPJPHMFFBF18CA,11,62.20,住家用,鋼筋混凝土造,95年7月10日,十二層,四層
RPOOMLPJPHMFFBF18CA,11,21.32,共有部分,鋼筋混凝土造,95年7月10日,十二層,
RPPNMLRKNHMFFCF38CA,1,173.23,見其他登記事項,見其他登記事項,105年9月2日,二十六層,二十三層
RPPNMLRKNHMFFCF38CA,1,120.62,見其他登記事項,見其他登記事項,105年9月2日,二十六層,
RPTOMLRKNHMFFCF88CA,10,.02,共有部分,鋼筋混凝土造,96年6月1日,十三層,
RPTOMLRKNHMFFCF88CA,10,.15,見其他登記事項,鋼筋混凝土造,96年6月1日,十三層,一層
RPTOMLRKNHMFFCF88CA,10,12.45,共有部分,鋼筋混凝土造,96年6月1日,十三層,
RPTOMLRKNHMFFCF88CA,10,.00,共有部分,鋼筋混凝土造,96年6月1日,十三層,
RPTOMLRKNHMFFCF88CA,10,3.22,共有部分,鋼筋混凝土造,96年6月1日,十三層,
RPTOMLRKNHMFFCF88CA,10,87.75,見其他登記事項,鋼筋混凝土造,96年6月1日,十三層,四層
RPTOMLRKNHMFFCF88CA,10,2.05,共有部分,鋼筋混凝土造,96年6月1日,十三層,
RPUOMLRKNHMFFCF98CA,15,160.41,住家用,見其他登記事項,90年11月15日,二十四層,七層
RPUOMLRKNHMFFCF98CA,15,26.31,共有部分,見其他登記事項,90年11月15日,二十四層,
RPUOMLRKNHMFFCF98CA,15,29.62,共有部分,見其他登記事項,90年11月15日,二十四層,
RPUOMLRKNHMFFCF98CA,15,40.72,見其他登記事項,見其他登記事項,90年11月15日,二十四層,
RPQNMLSKNHMFFCF58CA,21,29.55,見使用執照,鋼筋混凝土造,84年10月14日,十六層,
RPQNMLSKNHMFFCF58CA,21,3.22,見使用執照,鋼筋混凝土造,84年10月14日,十六層,
RPQNMLSKNHMFFCF58CA,21,54.53,住家用,鋼筋混凝土造,84年10月14日,十六層,十五層
RPQNMLSKNHMFFCF58CA,21,8.58,見使用執照,鋼筋混凝土造,84年10月14日,十六層,
RPTNMLSKNHMFFCF88CA,31,14.95,國民住宅,鋼筋混凝土造,75年5月27日,十二層,
RPTNMLSKNHMFFCF88CA,31,82.18,見其他登記事項,鋼筋混凝土造,75年5月27日,十二層,十二層
RPPOMLSKNHMFFCF58CA,28,17.11,見其他登記事項,鋼筋混凝土造,78年2月2日,五層,地下層
RPPOMLSKNHMFFCF58CA,28,121.86,住家用,鋼筋混凝土造,78年2月2日,五層,二層 三層
RPPOMLSKNHMFFCF58CA,28,6.80,住家用,鋼筋混凝土造,78年2月2日,五層,
RPUNMLTKNHMFFCF09CA,19,91.19,住家用,鋼筋混凝土造,87年3月11日,十二層,五層
RPUNMLTKNHMFFCF09CA,19,6.30,共有部分,鋼筋混凝土造,87年3月11日,十二層,
RPUNMLTKNHMFFCF09CA,19,21.62,共有部分,鋼筋混凝土造,87年3月11日,十二層,
RPOOMLMLNHMFFCF97CA,36,101.24,住家用,加強磚造,70年6月26日,二層,一層 二層 陽台 平台
RPTOMLMLNHMFFCF48CA,1,86.54,見其他登記事項,見其他登記事項,105年4月6日,十四層,六層
RPTOMLMLNHMFFCF48CA,1,19.07,見其他登記事項,見其他登記事項,105年4月6日,十四層,
RPTOMLMLNHMFFCF48CA,1,5.57,見其他登記事項,見其他登記事項,105年4月6日,三層,
RPTOMLMLNHMFFCF48CA,1,37.34,見其他登記事項,見其他登記事項,105年4月6日,十四層,
RPUOMLMLNHMFFCF58CA,1,86.54,見其他登記事項,見其他登記事項,105年4月6日,十四層,九層
RPUOMLMLNHMFFCF58CA,1,19.07,見其他登記事項,見其他登記事項,105年4月6日,十四層,
RPUOMLMLNHMFFCF58CA,1,5.57,見其他登記事項,見其他登記事項,105年4月6日,三層,
RPUOMLMLNHMFFCF58CA,1,37.34,見其他登記事項,見其他登記事項,105年4月6日,十四層,
RPVOMLMLNHMFFCF68CA,1,67.01,見其他登記事項,見其他登記事項,105年4月6日,十四層,九層
RPVOMLMLNHMFFCF68CA,1,14.76,見其他登記事項,見其他登記事項,105年4月6日,十四層,
RPVOMLMLNHMFFCF68CA,1,4.31,見其他登記事項,見其他登記事項,105年4月6日,三層,
RPVOMLMLNHMFFCF68CA,1,33.04,見其他登記事項,見其他登記事項,105年4月6日,十四層,
RPTNMLNLNHMFFCF48CA,,74.06,住家用,鋼筋混凝土造,,四層,二層
RPRNMLPLNHMFFCF48CA,41,85.13,住家用,加強磚造,65年8月25日,四層,三層
RPOOMLQLNHMFFCF38CA,17,103.97,住家用,鋼筋混凝土造,89年2月25日,十六層,八層
RPOOMLQLNHMFFCF38CA,17,17.30,共有部分,鋼筋混凝土造,89年2月25日,十六層,
RPOOMLQLNHMFFCF38CA,17,46.11,共有部分,鋼筋混凝土造,89年2月25日,十六層,
RPOOMLQLNHMFFCF38CA,16,2.59,見其他登記事項,鋼筋混凝土造,90年4月20日,四層,
RPPNMLNJOHMFFCF97CA,1,69.89,見其他登記事項,見其他登記事項,105年4月6日,十四層,六層
RPPNMLNJOHMFFCF97CA,1,15.38,見其他登記事項,見其他登記事項,105年4月6日,十四層,
RPPNMLNJOHMFFCF97CA,1,4.50,見其他登記事項,見其他登記事項,105年4月6日,三層,
RPPNMLNJOHMFFCF97CA,1,33.68,見其他登記事項,見其他登記事項,105年4月6日,十四層,
RPSNMLQJOHMFFCF58CA,36,65.37,住家用,鋼筋混凝土造,70年3月18日,五層,四層 陽台
RPSNMLQJOHMFFCF58CA,36,72.23,住家用,鋼筋混凝土造,70年3月18日,五層,四層 陽台
RPPPMLRJOHMFFCF58CA,17,96.53,住家用,鋼筋混凝土造,89年9月13日,十三層,二層
RPPPMLRJOHMFFCF58CA,17,18.20,共有部分,鋼筋混凝土造,89年9月13日,十三層,
RPPPMLRJOHMFFCF58CA,17,11.71,共有部分,鋼筋混凝土造,89年9月13日,十三層,
RPPPMLRJOHMFFCF58CA,17,8.46,共有部分,鋼筋混凝土造,89年9月13日,十三層,
RPROMLRKNHMFFDF78CA,2,466.90,見其他登記事項,鋼筋混凝土造,103年10月20日,四層,一層 二層 三層 四層 地下一層
RPPPMLRKNHMFFDF68CA,18,114.21,住家用,鋼筋混凝土造,88年4月7日,二十六層,十五層
RPPPMLRKNHMFFDF68CA,18,6.57,共有部分,鋼筋混凝土造,88年4月7日,二十六層,
RPPPMLRKNHMFFDF68CA,18,8.22,共有部分,鋼筋混凝土造,88年4月7日,二十六層,
RPPPMLRKNHMFFDF68CA,18,16.57,共有部分,鋼筋混凝土造,88年4月7日,二十六層,
RPPPMLRKNHMFFDF68CA,18,44.14,見其他登記事項,鋼筋混凝土造,88年4月7日,二十六層,
RPPPMLTKNHMFFDF88CA,17,80.37,住家用,鋼筋混凝土造,88年11月29日,八層,七層
RPPPMLTKNHMFFDF88CA,17,53.13,共有部分,鋼筋混凝土造,88年11月29日,八層,
RPPNMLLLNHMFFDF97CA,25,216.74,工業用,鋼筋混凝土造,81年6月29日,十層,八層
RPPNMLLLNHMFFDF97CA,25,67.44,共有部分,鋼筋混凝土造,81年6月29日,十層,
RPPNMLLLNHMFFDF97CA,25,66.53,見使用執照,鋼筋混凝土造,81年6月29日,十層,地下二層 地下一層
RPPNMLLLNHMFFDF97CA,25,63.65,見使用執照,鋼筋混凝土造,81年6月29日,十層,地下三層 地下四層
RPRNMLMLNHMFFDF28CA,20,39.19,商業用,鋼筋混凝土造,86年7月3日,二十六層,十層
RPRNMLMLNHMFFDF28CA,20,1.70,見其他登記事項,鋼筋混凝土造,86年7月3日,二十七層,
RPRNMLMLNHMFFDF28CA,20,.95,見其他登記事項,鋼筋混凝土造,86年7月3日,二十六層,
RPROMLMLNHMFFDF38CA,,113.88,商業用,加強磚造,,二層,一層 二層 騎樓
RPTOMLOLNHMFFDF78CA,17,43.34,住家用,鋼筋混凝土造,89年9月29日,十二層,二層
RPTOMLOLNHMFFDF78CA,17,11.23,共有部分,鋼筋混凝土造,89年9月29日,十二層,
RPQOMLNJOHMFFDF28CA,23,194.66,工商用,鋼造,83年3月30日,二十層,十四層
RPQOMLNJOHMFFDF28CA,23,37.73,共有部分,鋼造,83年3月30日,二十層,
RPQOMLNJOHMFFDF28CA,23,11.83,共有部分,鋼造,83年3月30日,二十一層,
RPQOMLNJOHMFFDF28CA,23,61.56,見使用執照,鋼造,83年3月30日,二十層,地下四層 地下五層 地下六層
RPQOMLNJOHMFFDF28CA,23,1.46,共有部分,鋼造,83年3月30日,二十一層,
RPQOMLNJOHMFFDF28CA,23,10.80,見使用執照,鋼造,83年3月30日,二十層,地下三層
RPQOMLNJOHMFFDF28CA,23,.26,共有部分,鋼造,83年3月30日,二十一層,
RPVNMLQJOHMFFDF98CA,17,73.75,住家用,鋼筋混凝土造,88年10月14日,五層,五層
RPVNMLQJOHMFFDF98CA,17,6.96,共有部分,鋼筋混凝土造,88年10月14日,五層,
RPVNMLQJOHMFFDF98CA,17,16.63,見其他登記事項,鋼筋混凝土造,88年10月14日,五層,
RPTOMLQJOHMFFDF88CA,22,26.23,見使用執照,鋼筋混凝土造,83年12月24日,十六層,地下層
RPORMLNKOHMFFEF58CA,20,34.63,住家用,鋼筋混凝土造,86年4月10日,九層,八層
RPORMLNKOHMFFEF58CA,20,12.43,共有部份,鋼筋混凝土造,86年4月10日,九層,
RPORMLNKOHMFFEF58CA,20,12.72,共有部份,鋼筋混凝土造,86年4月10日,九層,
RPSPMLQKOHMFFEF09CA,26,107.99,住家用,鋼筋混凝土造,80年10月22日,六層,二層
RPSPMLQKOHMFFEF09CA,26,22.22,共有部份,鋼筋混凝土造,80年10月22日,六層,
RPSPMLQKOHMFFEF09CA,26,13.68,見其他登記事項,鋼筋混凝土造,80年10月22日,六層,地下層
RPSPMLQKOHMFFEF09CA,26,4.23,共有部份,鋼筋混凝土造,80年10月22日,六層,
RPQOMLRKNHMFFGF98CA,20,36.48,共有部分,鋼筋混凝土造,86年10月14日,十八層,
RPWNMLSKNHMFFGF96CA,48,89.66,住家用,加強磚造,58年7月20日,四層,二層
RPPNMLSKNHMFFGF88CA,35,69.70,住家用,鋼筋混凝土造,71年2月20日,五層,三層
RPRNMLMLNHMFFGF58CA,2,125.73,住家用,鋼骨鋼筋混凝土造,104年3月4日,三十一層,七層
RPRNMLMLNHMFFGF58CA,2,41.58,見其他登記事項,鋼骨鋼筋混凝土造,104年3月4日,三十一層,
RPRNMLMLNHMFFGF58CA,2,48.48,見其他登記事項,鋼骨鋼筋混凝土造,104年3月4日,三十一層,
RPVNMLMLNHMFFGF98CA,1,47.52,見其他登記事項,鋼筋混凝土造,105年8月17日,十一層,二層
RPVNMLMLNHMFFGF98CA,1,14.86,見其他登記事項,鋼筋混凝土造,105年8月17日,十一層,
RPVNMLMLNHMFFGF98CA,1,10.61,見其他登記事項,鋼筋混凝土造,105年8月17日,十四層,
RPRQMLOLNHMFFGF09CA,32,48.22,住家用,鋼筋混凝土造,74年6月17日,五層,四層
RPOPMLPLNHMFFGF78CA,3,54.14,住家用,鋼筋混凝土造,102年12月6日,二十二層,八層
RPOPMLPLNHMFFGF78CA,3,5.23,見其他登記事項,鋼筋混凝土造,102年12月6日,二十二層,
RPOPMLPLNHMFFGF78CA,3,21.67,見其他登記事項,鋼筋混凝土造,102年12月6日,二十二層,
RPXQMLQKNHMFFEF96CA,21,39.72,住家用,鋼筋混凝土造,85年6月5日,八層,一層
RPXQMLQKNHMFFEF96CA,21,4.03,共有部份,鋼筋混凝土造,85年6月5日,八層,
RPXQMLQKNHMFFEF96CA,21,.23,共有部份,鋼筋混凝土造,85年5月28日,七層,
RPXQMLQKNHMFFEF96CA,21,.49,共有部份,鋼筋混凝土造,85年6月5日,九層,
RPQOMLRKNHMFFEF78CA,10,106.44,住家用,鋼骨鋼筋混凝土造,96年10月5日,十四層,四層
RPQOMLRKNHMFFEF78CA,10,18.91,共有部份,鋼骨鋼筋混凝土造,96年10月5日,十四層,
RPQOMLRKNHMFFEF78CA,10,7.31,共有部份,鋼骨鋼筋混凝土造,96年10月5日,二十九層,
RPQOMLRKNHMFFEF78CA,10,19.16,共有部份,鋼骨鋼筋混凝土造,96年10月5日,二十九層,
RPQOMLRKNHMFFEF78CA,10,.36,住家用,鋼骨鋼筋混凝土造,96年10月5日,十四層,二層
RPQOMLRKNHMFFEF78CA,10,20.76,共有部份,鋼骨鋼筋混凝土造,96年10月5日,二十九層,
RPQNMLSKNHMFFEF78CA,40,108.02,住家用,鋼筋混凝土造,66年5月9日,四層,三層 走廊
RPSNMLSKNHMFFEF98CA,1,88.10,住家用,鋼筋混凝土造,105年5月31日,十層,八層
RPSNMLSKNHMFFEF98CA,1,40.75,見其他登記事項,鋼筋混凝土造,105年5月31日,十層,
RPSNMLSKNHMFFEF98CA,1,54.19,見其他登記事項,鋼筋混凝土造,105年5月31日,十層,
RPSOMLSKNHMFFEF09CA,5,62.56,住家用,鋼筋混凝土造,101年5月21日,十三層,十一層
RPSOMLSKNHMFFEF09CA,5,26.93,見其他登記事項,鋼筋混凝土造,101年5月21日,十三層,
RPPRMLSKNHMFFEF09CA,9,75.68,住家用,鋼筋混凝土造,97年1月30日,七層,二層
RPPRMLSKNHMFFEF09CA,9,12.72,共有部份,鋼筋混凝土造,97年1月30日,七層,
RPPRMLSKNHMFFEF09CA,9,9.70,共有部份,鋼筋混凝土造,97年1月30日,七層,
RPXNMLTKNHMFFEF96CA,4,148.71,住家用,鋼筋混凝土造,101年11月1日,十四層,七層
RPXNMLTKNHMFFEF96CA,4,33.54,見其他登記事項,鋼筋混凝土造,101年11月1日,十四層,
RPXNMLTKNHMFFEF96CA,4,90.19,見其他登記事項,鋼筋混凝土造,101年11月1日,十四層,
RPUPMLMLNHMFFEF88CA,9,51.17,住家用,鋼筋混凝土造,96年11月21日,二十四層,十層
RPUPMLMLNHMFFEF88CA,9,21.20,共有部份,鋼筋混凝土造,96年11月21日,二十六層,
RPXOMLNLNHMFFEF56CA,2,54.50,住家用,鋼筋混凝土造,104年10月1日,十五層,五層
RPXOMLNLNHMFFEF56CA,2,25.07,見其他登記事項,鋼筋混凝土造,104年10月1日,十五層,
RPXOMLNLNHMFFEF56CA,2,32.50,見其他登記事項,鋼筋混凝土造,104年10月1日,十五層,
RPUPMLNLNHMFFEF98CA,3,95.59,住家用,鋼筋混凝土造,103年3月27日,十五層,十一層
RPUPMLNLNHMFFEF98CA,3,22.38,見其他登記事項,鋼筋混凝土造,103年3月27日,十五層,
RPUPMLNLNHMFFEF98CA,3,44.48,見其他登記事項,鋼筋混凝土造,103年3月27日,十五層,
RPORMLOLNHMFFEF68CA,1,106.24,住家用,鋼筋混凝土造,105年10月20日,二十三層,二十三層
RPORMLOLNHMFFEF68CA,1,74.64,見其他登記事項,鋼筋混凝土造,105年10月20日,二十四層,
RPTRMLOLNHMFFEF56CA,20,99.01,住家用,鋼筋混凝土造,86年8月9日,七層,三層
RPTRMLOLNHMFFEF56CA,20,12.18,共有部份,鋼筋混凝土造,86年8月9日,七層,
RPTRMLOLNHMFFEF56CA,20,4.70,共有部份,鋼筋混凝土造,86年8月9日,七層,
RPTRMLOLNHMFFEF56CA,20,12.50,共有部份,鋼筋混凝土造,86年8月9日,七層,
RPQNMLPLNHMFFEF58CA,1,71.90,住家用,鋼筋混凝土造,105年10月20日,二十層,八層
RPQNMLPLNHMFFEF58CA,1,30.88,見其他登記事項,鋼筋混凝土造,105年10月20日,二十四層,
RPUQMLOLNHMFFEF56CA,1,133.80,住家用,鋼筋混凝土造,105年10月20日,二十四層,十層
RPUQMLOLNHMFFEF56CA,1,85.31,見其他登記事項,鋼筋混凝土造,105年10月20日,二十四層,
RPWQMLOLNHMFFEF76CA,1,56.77,住家用,鋼筋混凝土造,105年10月20日,二十二層,十一層
RPWQMLOLNHMFFEF76CA,1,52.83,見其他登記事項,鋼筋混凝土造,105年10月20日,二十四層,
RPSPMLNJOHMFFEF68CA,23,95.97,住家用,鋼筋混凝土造,83年5月31日,十五層,十層
RPSPMLNJOHMFFEF68CA,23,26.17,共有部份,鋼筋混凝土造,83年5月31日,十五層,
RPVOMLPJOHMFFEF09CA,27,15.17,住家用,鋼筋混凝土造,78年11月17日,五層,五層
RPVOMLPJOHMFFEF09CA,27,6.65,共有部份,鋼筋混凝土造,78年11月17日,五層,
RPOPMLLJOHMFFAF67CA,43,107.60,住家用,加強磚造,63年4月26日,四層,三層 陽台
RPRPMLMJOHMFFAF08CA,9,109.16,住家用,鋼筋混凝土造,97年3月12日,十三層,二層
RPRPMLMJOHMFFAF08CA,9,48.89,共有部份,鋼筋混凝土造,97年3月12日,十三層,
RPRPMLMJOHMFFAF08CA,9,17.77,共有部份,鋼筋混凝土造,97年3月12日,十三層,
RPQNMLRKNHMFFAF28CA,39,86.36,住家用,鋼筋混凝土造,67年1月12日,四層,三層 陽台
RPUOMLRKNHMFFAF78CA,,96.36,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,五層
RPUOMLRKNHMFFAF78CA,,50.05,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPUOMLRKNHMFFAF78CA,,44.59,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPXOMLRKNHMFFAF09CA,,99.43,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,十二層
RPXOMLRKNHMFFAF09CA,,51.75,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPXOMLRKNHMFFAF09CA,,44.59,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPOPMLRKNHMFFAF28CA,,57.23,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,七層
RPOPMLRKNHMFFAF28CA,,28.04,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPPPMLRKNHMFFAF38CA,,57.23,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,十一層
RPPPMLRKNHMFFAF38CA,,28.04,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPPPMLRKNHMFFAF38CA,,44.59,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPRPMLRKNHMFFAF58CA,,131.23,見其他登記事項,鋼筋混凝土造,105年10月4日,十五層,十二層
RPRPMLRKNHMFFAF58CA,,67.93,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPRPMLRKNHMFFAF58CA,,44.59,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPSPMLRKNHMFFAF68CA,42,75.57,工業用,加強磚造,64年5月12日,四層,二層
RPTPMLRKNHMFFAF78CA,,76.98,住家用,鋼筋混凝土造,,四層,四層 陽台
RPSQMLRKNHMFFAF78CA,,71.86,住家用,鋼筋混凝土造,,四層,一層
RPRNMLSKNHMFFAF48CA,,131.23,見其他登記事項,鋼筋混凝土造,105年10月4日,十五層,十五層
RPRNMLSKNHMFFAF48CA,,67.93,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPRNMLSKNHMFFAF48CA,,89.19,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPTNMLSKNHMFFAF68CA,,58.77,見其他登記事項,鋼筋混凝土造,105年10月4日,十五層,五層
RPTNMLSKNHMFFAF68CA,,31.05,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPUNMLSKNHMFFAF78CA,,57.43,見其他登記事項,鋼筋混凝土造,105年10月4日,十五層,五層
RPUNMLSKNHMFFAF78CA,,28.51,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPUNMLSKNHMFFAF78CA,,44.59,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPVNMLSKNHMFFAF88CA,,55.15,見其他登記事項,鋼筋混凝土造,105年10月4日,十五層,十三層
RPVNMLSKNHMFFAF88CA,,27.47,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPVNMLSKNHMFFAF88CA,,41.11,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPWNMLSKNHMFFAF98CA,,59.52,見其他登記事項,鋼筋混凝土造,105年10月4日,十五層,六層
RPWNMLSKNHMFFAF98CA,,31.14,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPWNMLSKNHMFFAF98CA,,41.11,見其他登記事項,鋼筋混凝土造,105年10月4日,十九層,
RPXNMLSKNHMFFAF09CA,34,68.04,住家用,鋼筋混凝土造,72年5月13日,五層,二層
