編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTOMLMJOHMFFDA97CA,3,16.54,見其他登記事項,鋼筋混凝土造,103年4月18日,九層,
RPTOMLMJOHMFFDA97CA,3,.12,住家用,鋼筋混凝土造,103年4月18日,九層,一層
RPTOMLMJOHMFFDA97CA,3,7.10,見其他登記事項,鋼筋混凝土造,103年4月18日,九層,
RPTOMLMJOHMFFDA97CA,3,.07,見其他登記事項,鋼筋混凝土造,103年4月18日,九層,
RPOPMLPLNHMFFDA97CA,33,86.21,見其他登記事項,鋼筋混凝土造,73年7月30日,七層,六層
RPOPMLPLNHMFFDA97CA,33,31.07,共有部分,鋼筋混凝土造,73年7月30日,七層,
RPPOMLMKOHMFFCA57CA,8,122.31,住家用,鋼筋混凝土造,98年1月19日,五層,五層
RPPOMLMKOHMFFCA57CA,8,81.18,共有部分,鋼筋混凝土造,98年1月19日,五層,
RPOPMLMKOHMFFCA57CA,9,.06,商業用,鋼筋混凝土造,97年3月12日,十四層,一層
RPOPMLMKOHMFFCA57CA,9,23.57,共有部分,鋼筋混凝土造,97年3月12日,十四層,
RPOPMLMKOHMFFCA57CA,9,2.19,共有部分,鋼筋混凝土造,97年3月12日,十四層,
RPTOMLOKOHMFFCA18CA,15,592.01,商業用,見使用執照,91年1月28日,十層,一層 二層
RPTOMLOKOHMFFCA18CA,15,244.38,共有部分,見使用執照,91年1月28日,十層,
RPTOMLOKOHMFFCA18CA,15,298.54,共有部分,見使用執照,91年1月28日,十層,
RPUOMLOKOHMFFCA28CA,15,477.03,商業用,見使用執照,91年1月28日,十層,一層 地下一層
RPUOMLOKOHMFFCA28CA,15,200.27,共有部分,見使用執照,91年1月28日,十層,
RPTNMLQKNHMFFDA28CA,6,113.83,住家用,鋼筋混凝土造,100年7月8日,九層,七層
RPTNMLQKNHMFFDA28CA,6,29.55,見其他登記事項,鋼筋混凝土造,100年7月8日,九層,
RPTNMLQKNHMFFDA28CA,6,18.24,見其他登記事項,鋼筋混凝土造,100年7月8日,九層,
RPTNMLQKNHMFFDA28CA,6,20.01,見其他登記事項,鋼筋混凝土造,100年7月8日,九層,
RPRNMLRKNHMFFDA18CA,36,55.34,見其他登記事項,鋼筋混凝土造,70年8月10日,五層,二層
RPRNMLRKNHMFFDA18CA,36,9.16,共有部分,鋼筋混凝土造,70年8月10日,五層,
RPRNMLRKNHMFFDA18CA,36,7.90,共有部分,鋼筋混凝土造,70年8月10日,五層,
RPVNMLRKNHMFFDA58CA,15,.08,共有部分,鋼筋混凝土造,91年2月8日,十八層,
RPVNMLRKNHMFFDA58CA,15,2.48,停車空間,鋼筋混凝土造,91年2月8日,十八層,地下二層
RPVNMLRKNHMFFDA58CA,16,69.06,見其他登記事項,鋼筋混凝土造,90年3月20日,十三層,九層
RPVNMLRKNHMFFDA58CA,16,48.91,共有部分,鋼筋混凝土造,90年3月20日,十三層,
RPXOMLSKNHMFFDA98CA,3,45.17,見其他登記事項,鋼筋混凝土造,103年3月6日,二十一層,
RPXOMLSKNHMFFDA98CA,3,166.18,住家用,鋼筋混凝土造,103年3月6日,二十一層,四層
RPXOMLSKNHMFFDA98CA,3,39.09,見其他登記事項,鋼筋混凝土造,103年3月6日,二十一層,
RPXOMLSKNHMFFDA98CA,3,32.24,見其他登記事項,鋼筋混凝土造,103年3月6日,二十一層,
RPSRMLQKNHMFFCA48CA,26,9.10,共有部分,鋼筋混凝土造,80年3月18日,六層,
RPSRMLQKNHMFFCA48CA,26,141.22,住家用,鋼筋混凝土造,80年3月18日,六層,三層
RPTPMLRKNHMFFCA48CA,1,49.39,見其他登記事項,鋼筋混凝土造,104年10月20日,九層,四層
RPTPMLRKNHMFFCA48CA,1,9.97,見其他登記事項,鋼筋混凝土造,104年10月20日,九層,
RPTPMLRKNHMFFCA48CA,1,18.21,見其他登記事項,鋼筋混凝土造,104年10月20日,九層,
RPTPMLRKNHMFFCA48CA,1,15.53,見其他登記事項,鋼筋混凝土造,104年10月20日,九層,
SPTPMLRKNHMFFCA58CA,1,46.89,見其他登記事項,鋼筋混凝土造,104年10月20日,九層,四層
SPTPMLRKNHMFFCA58CA,1,9.45,見其他登記事項,鋼筋混凝土造,104年10月20日,九層,
SPTPMLRKNHMFFCA58CA,1,17.26,見其他登記事項,鋼筋混凝土造,104年10月20日,九層,
SPTPMLRKNHMFFCA58CA,1,15.53,見其他登記事項,鋼筋混凝土造,104年10月20日,九層,
RPQQMLRKNHMFFCA28CA,35,90.46,住商用,鋼筋混凝土造,70年12月19日,五層,一層
RPQQMLRKNHMFFCA28CA,35,50.31,共有部分,鋼筋混凝土造,70年12月19日,五層,
RPSQMLRKNHMFFCA48CA,8,204.97,住家用,鋼筋混凝土造,97年9月16日,十四層,二層
RPSQMLRKNHMFFCA48CA,8,52.59,共有部分,鋼筋混凝土造,97年9月16日,十四層,
RPSQMLRKNHMFFCA48CA,8,15.70,共有部分,鋼筋混凝土造,97年9月16日,十四層,
RPSQMLRKNHMFFCA48CA,8,64.09,共有部分,鋼筋混凝土造,97年9月16日,十四層,
RPWQMLRKNHMFFCA88CA,7,27.83,見其他登記事項,鋼筋混凝土造,98年11月6日,十四層,四層
RPWQMLRKNHMFFCA88CA,7,7.04,見其他登記事項,鋼筋混凝土造,98年11月6日,十四層,
RPWQMLRKNHMFFCA88CA,7,7.16,見其他登記事項,鋼筋混凝土造,98年11月6日,十四層,
RPUNMLNKOHMFFBA97CA,,56.50,,加強磚造,,四層,四層
RPTOMLNKOHMFFBA97CA,1,40.77,住家用,見其他登記事項,105年3月31日,二十六層,十一層
RPTOMLNKOHMFFBA97CA,1,21.14,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPTOMLNKOHMFFBA97CA,1,1.66,見其他登記事項,見其他登記事項,105年3月31日,二十六層,一層 二層
RPTOMLNKOHMFFBA97CA,1,.68,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPUOMLNKOHMFFBA08CA,1,57.96,住家用,見其他登記事項,105年3月31日,二十六層,十六層
RPUOMLNKOHMFFBA08CA,1,63.71,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPUOMLNKOHMFFBA08CA,1,2.36,見其他登記事項,見其他登記事項,105年3月31日,二十六層,一層 二層
RPUOMLNKOHMFFBA08CA,1,.96,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPVOMLNKOHMFFBA18CA,1,41.96,住家用,見其他登記事項,105年3月31日,二十六層,十三層
RPVOMLNKOHMFFBA18CA,1,55.44,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPVOMLNKOHMFFBA18CA,1,1.71,見其他登記事項,見其他登記事項,105年3月31日,二十六層,一層 二層
RPVOMLNKOHMFFBA18CA,1,.70,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPWOMLNKOHMFFBA28CA,1,41.96,住家用,見其他登記事項,105年3月31日,二十六層,十九層
RPWOMLNKOHMFFBA28CA,1,55.44,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPWOMLNKOHMFFBA28CA,1,1.71,見其他登記事項,見其他登記事項,105年3月31日,二十六層,一層 二層
RPWOMLNKOHMFFBA28CA,1,.70,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPXOMLNKOHMFFBA38CA,1,47.96,住家用,見其他登記事項,105年3月31日,二十六層,六層
RPXOMLNKOHMFFBA38CA,1,24.81,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPXOMLNKOHMFFBA38CA,1,1.96,見其他登記事項,見其他登記事項,105年3月31日,二十六層,一層 二層
RPXOMLNKOHMFFBA38CA,1,.80,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPPPMLNKOHMFFBA67CA,1,47.19,住家用,見其他登記事項,105年3月31日,二十六層,二十四層
RPPPMLNKOHMFFBA67CA,1,58.20,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPPPMLNKOHMFFBA67CA,1,1.92,見其他登記事項,見其他登記事項,105年3月31日,二十六層,一層 二層
RPPPMLNKOHMFFBA67CA,1,.78,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPQPMLNKOHMFFBA77CA,1,46.75,住家用,見其他登記事項,105年3月31日,二十六層,十九層
RPQPMLNKOHMFFBA77CA,1,57.89,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPQPMLNKOHMFFBA77CA,1,1.91,見其他登記事項,見其他登記事項,105年3月31日,二十六層,一層 二層
RPQPMLNKOHMFFBA77CA,1,.78,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPUPMLNKOHMFFBA18CA,1,16.85,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPVOMLOKOHMFFBA28CA,1,41.96,住家用,見其他登記事項,105年3月31日,二十六層,十六層
RPVOMLOKOHMFFBA28CA,1,55.44,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPVOMLOKOHMFFBA28CA,1,1.71,見其他登記事項,見其他登記事項,105年3月31日,二十六層,一層 二層
RPVOMLOKOHMFFBA28CA,1,.70,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
SPVOMLOKOHMFFBA38CA,1,41.96,住家用,見其他登記事項,105年3月31日,二十六層,十六層
SPVOMLOKOHMFFBA38CA,1,55.44,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
SPVOMLOKOHMFFBA38CA,1,1.71,見其他登記事項,見其他登記事項,105年3月31日,二十六層,一層 二層
SPVOMLOKOHMFFBA38CA,1,.70,見其他登記事項,見其他登記事項,105年3月31日,二十六層,
RPSNMLTKNHMFFCA38CA,23,135.98,住家用,鋼筋混凝土造,82年11月8日,十二層,五層
RPSNMLTKNHMFFCA38CA,23,4.31,共有部分,鋼筋混凝土造,82年11月8日,十二層,
RPSNMLTKNHMFFCA38CA,23,40.83,共有部分,鋼筋混凝土造,82年11月8日,十二層,
RPSNMLTKNHMFFCA38CA,23,8.30,共有部分,鋼筋混凝土造,82年11月8日,十二層,
RPOOMLTKNHMFFCA08CA,8,126.24,停車空間,鋼筋混凝土造,97年11月28日,十五層,地下三層
RPOOMLTKNHMFFCA08CA,8,232.60,共有部分,鋼筋混凝土造,97年11月28日,十五層,
RPOOMLTKNHMFFCA08CA,8,126.24,停車空間,鋼筋混凝土造,97年11月28日,十五層,地下三層
RPOOMLTKNHMFFCA08CA,8,4.57,共有部分,鋼筋混凝土造,97年11月28日,十五層,
RPOOMLTKNHMFFCA08CA,8,210.35,停車空間,鋼筋混凝土造,97年11月28日,十五層,地下四層
RPOOMLTKNHMFFCA08CA,8,387.67,共有部分,鋼筋混凝土造,97年11月28日,十五層,
RPOOMLTKNHMFFCA08CA,8,569.63,停車空間,鋼筋混凝土造,97年11月28日,十五層,地下五層
RPOOMLTKNHMFFCA08CA,8,7.62,共有部分,鋼筋混凝土造,97年11月28日,十五層,
RPOOMLTKNHMFFCA08CA,8,1059.63,共有部分,鋼筋混凝土造,97年11月28日,十五層,
RPOOMLTKNHMFFCA08CA,8,20.84,共有部分,鋼筋混凝土造,97年11月28日,十五層,
RPRRMLTKNHMFFCA68CA,,99.97,工業用,鋼筋混凝土造,,五層,一層
RPUNMLMLNHMFFCA97CA,,163.89,住家用,鋼筋混凝土造,,二層,一層 二層 陽台 平台
RPQNMLNLNHMFFCA67CA,1,95.26,住家用,鋼骨鋼筋混凝土造,105年3月22日,十九層,十五層
RPQNMLNLNHMFFCA67CA,1,15.07,見其他登記事項,鋼骨鋼筋混凝土造,105年3月22日,十九層,
RPQNMLNLNHMFFCA67CA,1,7.05,見其他登記事項,鋼骨鋼筋混凝土造,105年3月22日,十九層,
RPQNMLNLNHMFFCA67CA,1,19.74,見其他登記事項,鋼骨鋼筋混凝土造,105年3月22日,十九層,
RPRNMLNLNHMFFCA77CA,1,69.89,住家用,鋼骨鋼筋混凝土造,105年3月22日,十九層,五層
RPRNMLNLNHMFFCA77CA,1,10.58,見其他登記事項,鋼骨鋼筋混凝土造,105年3月22日,十九層,
RPRNMLNLNHMFFCA77CA,1,4.93,見其他登記事項,鋼骨鋼筋混凝土造,105年3月22日,十九層,
RPRNMLNLNHMFFCA77CA,1,13.94,見其他登記事項,鋼骨鋼筋混凝土造,105年3月22日,十九層,
RPSNMLNLNHMFFCA87CA,1,54.00,住家用,鋼骨鋼筋混凝土造,105年3月22日,十九層,五層
RPSNMLNLNHMFFCA87CA,1,8.26,見其他登記事項,鋼骨鋼筋混凝土造,105年3月22日,十九層,
RPSNMLNLNHMFFCA87CA,1,3.84,見其他登記事項,鋼骨鋼筋混凝土造,105年3月22日,十九層,
RPSNMLNLNHMFFCA87CA,1,10.86,見其他登記事項,鋼骨鋼筋混凝土造,105年3月22日,十九層,
RPTRMLMLNHMFFCA28CA,,68.04,住家用,鋼筋混凝土造,,十二層,五層
RPTRMLMLNHMFFCA28CA,40,9.52,共有部分,鋼筋混凝土造,66年1月21日,十二層,
RPXOMLNLNHMFFCA48CA,38,113.44,住家用,鋼筋混凝土造,68年4月9日,四層,二層
RPTRMLNLNHMFFCA38CA,21,21.32,共有部分,鋼筋混凝土造,85年7月18日,十七層,
RPTRMLNLNHMFFCA38CA,21,58.65,住家用,鋼筋混凝土造,85年7月18日,十七層,十二層
RPTRMLNLNHMFFCA38CA,21,.08,共有部分,鋼筋混凝土造,85年7月18日,十七層,
RPTRMLNLNHMFFCA38CA,21,.26,商業用,鋼筋混凝土造,85年7月18日,十七層,四層
RPTRMLNLNHMFFCA38CA,21,.12,共有部分,鋼筋混凝土造,85年7月18日,十七層,
RPTRMLNLNHMFFCA38CA,21,.28,商業用,鋼筋混凝土造,85年7月18日,十七層,四層
RPQOMLLMNHMFFCA67CA,31,.78,見使用執照,鋼筋混凝土造,75年4月30日,十二層,地下層
RPQOMLLMNHMFFCA67CA,31,27.61,共有部分,鋼筋混凝土造,75年4月30日,十二層,
RPQOMLLMNHMFFCA67CA,31,103.60,住家用,鋼筋混凝土造,75年4月30日,十二層,十二層 夾層
RPWNMLLJOHMFFCA97CA,27,179.49,住家用,鋼筋混凝土造,79年6月25日,五層,一層 地下一層
RPWNMLLJOHMFFCA97CA,27,7.95,共有部分,鋼筋混凝土造,79年6月25日,五層,
RPWNMLLJOHMFFCA97CA,27,13.44,見使用執照,鋼筋混凝土造,79年6月25日,五層,地下二層
RPWNMLLJOHMFFCA97CA,27,34.09,見使用執照,鋼筋混凝土造,79年6月25日,五層,地下二層
RPQPMLLJOHMFFCA57CA,33,111.86,住家用,鋼筋混凝土造,72年11月22日,五層,二層
RPVPMLMJOHMFFCA18CA,9,78.31,住家用,鋼筋混凝土造,97年3月12日,十四層,八層
RPVPMLMJOHMFFCA18CA,9,38.49,共有部分,鋼筋混凝土造,97年3月12日,十四層,
RPVPMLMJOHMFFCA18CA,9,.06,商業用,鋼筋混凝土造,97年3月12日,十四層,一層
RPVPMLMJOHMFFCA18CA,9,23.57,共有部分,鋼筋混凝土造,97年3月12日,十四層,
RPVPMLMJOHMFFCA18CA,9,2.19,共有部分,鋼筋混凝土造,97年3月12日,十四層,
RPORMLMJOHMFFCA67CA,8,186.42,見其他登記事項,鋼筋混凝土造,97年10月24日,六層,四層
RPORMLMJOHMFFCA67CA,8,70.18,共有部分,鋼筋混凝土造,97年10月24日,六層,
RPORMLMJOHMFFCA67CA,8,37.80,共有部分,鋼筋混凝土造,97年10月24日,六層,
RPORMLMJOHMFFCA67CA,8,46.37,共有部分,鋼筋混凝土造,97年10月24日,六層,
RPSQMLQJOHMFFCA38CA,1,55.69,住家用,鋼筋混凝土造,104年10月16日,十四層,三層
RPSQMLQJOHMFFCA38CA,1,9.87,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPSQMLQJOHMFFCA38CA,1,22.55,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPTQMLQJOHMFFCA48CA,1,55.69,住家用,鋼筋混凝土造,104年10月16日,十四層,九層
RPTQMLQJOHMFFCA48CA,1,9.87,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPTQMLQJOHMFFCA48CA,1,22.55,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPTQMLQJOHMFFCA48CA,1,.06,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,一層
RPTQMLQJOHMFFCA48CA,1,.01,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPTQMLQJOHMFFCA48CA,1,26.42,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPUQMLQJOHMFFCA58CA,1,49.06,住家用,鋼筋混凝土造,104年10月16日,十四層,十層
RPUQMLQJOHMFFCA58CA,1,8.70,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPUQMLQJOHMFFCA58CA,1,19.86,見其他登記事項,鋼筋混凝土造,104年10月16日,十四層,
RPOPMLRJOHMFFCA97CA,35,100.98,住家用,鋼筋混凝土造,70年12月24日,五層,二層
RPVOMLQKNHMFFAA28CA,42,93.18,住家用,鋼筋混凝土造,64年2月4日,四層,一層 平台
RPPPMLQKNHMFFAA77CA,35,294.02,住家用,鋼筋混凝土造,70年11月23日,二層,一層 二層 防空避難室 停車場 地下層
RPWNMLSKNHMFFAA48CA,,95.26,住家用,鋼筋混凝土造,,四層,二層
RPSPMLSKNHMFFAA28CA,21,38.89,商業用,鋼筋混凝土造,85年9月14日,八層,六層 電梯樓梯間
RPSPMLSKNHMFFAA28CA,21,9.47,見使用執照,鋼筋混凝土造,85年9月14日,八層,
RPPNMLOLNHMFFAA47CA,13,50.51,住家用,鋼筋混凝土造,93年7月20日,六層,一層
RPPNMLOLNHMFFAA47CA,13,23.04,共有部分,鋼筋混凝土造,93年7月20日,六層,
RPSNMLMJOHMFFAA47CA,,108.96,住家用,鋼筋混凝土造,,四層,四層 陽台
RPWNMLMJOHMFFAA87CA,2,180.79,住家用,鋼筋混凝土造,103年11月21日,十四層,八層
RPWNMLMJOHMFFAA87CA,2,73.33,見其他登記事項,鋼筋混凝土造,103年11月21日,十四層,
RPWNMLMJOHMFFAA87CA,2,17.62,見其他登記事項,鋼筋混凝土造,103年11月21日,十四層,
RPWNMLMJOHMFFAA87CA,2,44.57,見其他登記事項,鋼筋混凝土造,103年11月21日,十四層,
RPWNMLMJOHMFFAA87CA,2,63.44,見其他登記事項,鋼筋混凝土造,103年11月21日,十四層,
RPQOMLRKNHMFFBA97CA,2,103.22,見其他登記事項,鋼筋混凝土造,104年2月6日,二十六層,六層
RPQOMLRKNHMFFBA97CA,2,20.31,見其他登記事項,鋼筋混凝土造,104年2月6日,二十六層,
RPQOMLRKNHMFFBA97CA,2,26.54,見其他登記事項,鋼筋混凝土造,104年2月6日,二十六層,
RPQOMLRKNHMFFBA97CA,2,1.81,見其他登記事項,鋼筋混凝土造,104年2月6日,二十六層,
RPQOMLRKNHMFFBA97CA,2,77.52,見其他登記事項,鋼筋混凝土造,104年2月6日,二十六層,
RPTOMLRKNHMFFBA28CA,8,25.67,共有部分,鋼筋混凝土造,97年11月28日,九層,
RPTOMLRKNHMFFBA28CA,8,56.22,住家用,鋼筋混凝土造,97年11月28日,九層,二層
RPWOMLRKNHMFFBA58CA,18,21.52,商業用,鋼筋混凝土造,88年6月29日,十一層,二層
RPWOMLRKNHMFFBA58CA,18,4.04,共有部分,鋼筋混凝土造,88年6月29日,十一層,
RPWOMLRKNHMFFBA58CA,18,4.60,共有部分,鋼筋混凝土造,88年6月29日,十一層,
RPTOMLOKOHMFFAA97CA,,47.78,見其他登記事項,鋼筋混凝土造,106年2月18日,十一層,六層
RPTOMLOKOHMFFAA97CA,,8.65,見其他登記事項,鋼筋混凝土造,106年2月18日,十一層,
RPTOMLOKOHMFFAA97CA,,13.93,見其他登記事項,鋼筋混凝土造,106年2月18日,十一層,
RPUOMLOKOHMFFAA08CA,,64.91,見其他登記事項,鋼筋混凝土造,106年2月18日,十一層,六層
RPUOMLOKOHMFFAA08CA,,11.76,見其他登記事項,鋼筋混凝土造,106年2月18日,十一層,
RPUOMLOKOHMFFAA08CA,,18.91,見其他登記事項,鋼筋混凝土造,106年2月18日,十一層,
RPXOMLMLNHMFFBA28CA,26,39.80,見使用執照,見其他登記事項,79年11月5日,二十一層,地下二層
RPXOMLMLNHMFFBA28CA,26,1.95,共有部分,見其他登記事項,79年11月5日,二十一層,
RPQOMLQJOHMFFBA87CA,41,35.56,住家用,鋼筋混凝土造,65年6月21日,四層,二層
RPSOMLMLNHMFFFA28DA,48,100.63,住家用,加強磚造,58年5月19日,四層,三層
RPSNMLSKNHMFFAA18DA,33,93.97,住家用,鋼筋混凝土造,73年9月20日,七層,五層
