編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPROMLPJOHMFFHR57CA,2,209.64,見其他登記事項,見其他登記事項,104年2月16日,四層,一層 二層 三層 四層
RPRNMLTJOHMFFHR87CA,6,351.43,住家用,見其他登記事項,100年6月1日,四層,一層 二層 三層 四層 屋頂突出物
RPUNMLQLNHMFFER67CA,10,213.37,住家用,鋼筋混凝土造,95年3月24日,四層,一層 二層 三層 四層 騎樓
RPQNMLQJOHMFFER17CA,2,194.43,住家用,鋼筋混凝土造,104年9月4日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLRJOHMFFER57CA,1,395.75,住家用,鋼筋混凝土造,104年12月14日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPQNMLMKOHMFFER86CA,1,238.96,住商用,鋼筋混凝土造,105年9月27日,四層,一層 二層 三層 四層 屋頂突出物 見其他登記事項
RPQNMLRKNHMFFER27CA,22,81.97,住家用,鋼筋混凝土造,84年7月27日,十一層,七層
RPQNMLRKNHMFFER27CA,22,15.42,見其他登記事項,鋼筋混凝土造,84年7月27日,十一層,
RPQNMLRKNHMFFER27CA,22,19.02,見其他登記事項,鋼筋混凝土造,84年7月27日,十一層,
RPROMLMKOHMFFDR96CA,1,168.17,住家用,鋼筋混凝土造,105年9月10日,四層,一層 二層 三層 四層
RPQNMLKLNHMFFER66CA,,66.48,見其他登記事項,鋼筋混凝土造,106年3月6日,六層,六層
RPQNMLKLNHMFFER66CA,,21.13,見其他登記事項,鋼筋混凝土造,106年3月6日,六層,
RPPNMLMLNHMFFER76CA,3,180.36,見其他登記事項,鋼筋混凝土造,103年6月4日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLMLNHMFFER76CA,3,.14,見其他登記事項,鋼筋混凝土造,103年6月4日,一層,
RPQOMLRKNHMFFHR67CA,23,108.67,住家用,鋼筋混凝土造,83年10月6日,十七層,十五層
RPQOMLRKNHMFFHR67CA,23,35.18,共有部分,鋼筋混凝土造,83年10月6日,十七層,
RPPNMLTKNHMFFGR57CA,,179.51,住家用,見其他登記事項,106年2月22日,四層,一層 二層 三層 四層
RPQNMLTKNHMFFGR67CA,,193.91,住家用,見其他登記事項,106年2月22日,四層,一層 二層 三層 四層
RPPNMLKLNHMFFGR76CA,,179.51,住家用,見其他登記事項,106年2月22日,四層,一層 二層 三層 四層
RPQNMLKLNHMFFGR86CA,,171.73,住家用,見其他登記事項,106年2月22日,四層,一層 二層 三層 四層
RPRNMLKLNHMFFGR96CA,,179.51,住家用,見其他登記事項,106年2月22日,四層,一層 二層 三層 四層
RPSNMLKLNHMFFGR07CA,,194.26,住家用,見其他登記事項,106年2月22日,四層,一層 二層 三層 四層
RPPOMLKLNHMFFGR86CA,,89.76,住家用,見其他登記事項,106年2月22日,四層,一層 二層 三層 四層
RPPOMLKLNHMFFGR86CA,,89.76,住家用,見其他登記事項,106年2月22日,四層,一層 二層 三層 四層
RPRNMLKLNHMFFHR07CA,26,21.19,住商用,鋼筋混凝土造,80年3月15日,七層,一層
RPRNMLKLNHMFFHR07CA,26,9.64,共有部分,鋼筋混凝土造,80年3月15日,七層,
RPRNMLKLNHMFFHR07CA,26,21.19,住商用,鋼筋混凝土造,80年3月15日,七層,一層
RPRNMLKLNHMFFHR07CA,26,9.64,共有部分,鋼筋混凝土造,80年3月15日,七層,
RPWPMLMLNHMFFHR97CA,23,75.32,住家用,鋼筋混凝土造,83年4月23日,七層,二層
RPWPMLMLNHMFFHR97CA,23,24.32,共有部分,鋼筋混凝土造,83年4月23日,七層,
RPQNMLNLNHMFFHR27CA,10,109.87,住家用,鋼筋混凝土造,96年9月20日,十四層,五層
RPQNMLNLNHMFFHR27CA,10,67.84,共有部分,鋼筋混凝土造,96年9月20日,十四層,
RPROMLNLNHMFFHR47CA,25,106.00,住家用,鋼筋混凝土造,81年7月23日,十層,四層
RPROMLNLNHMFFHR47CA,25,28.23,共有部分,鋼筋混凝土造,81年7月23日,十層,
RPPOMLRKNHMFFFR37CA,29,178.83,住家用,鋼筋混凝土造,77年8月29日,三層,一層 二層 三層 騎樓
RPUNMLMJOHMFFFR27CA,,204.12,住家用,見其他登記事項,105年12月28日,四層,一層 二層 三層 四層 騎樓
RPRNMLNJOHMFFFR07CA,41,66.02,住家用,加強磚造,65年10月1日,二層,一層 二層
RPQNMLNKOHMFFBR66CA,25,41.02,住家用,鋼筋混凝土造,81年1月22日,二層,二層
RPQNMLNKOHMFFBR66CA,25,2.22,共有部分,鋼筋混凝土造,81年1月22日,二層,
RPQNMLNKOHMFFBR66CA,25,11.89,共有部分,鋼筋混凝土造,81年1月22日,二層,
RPWNMLPLNHMFFAR37CA,1,158.82,住家用,鋼筋混凝土造,105年9月19日,三層,一層 二層 三層
RPVNMLLMNHMFFAR96CA,1,223.65,住家用,鋼筋混凝土造,104年12月30日,三層,二層 三層 屋頂突出物 地下一層 見其他登記事項
RPWNMLMLNHMFFCR27CA,,137.93,住商用,加強磚造,,二層,一層 二層 騎樓
SPWNMLMLNHMFFCR37CA,,137.93,住商用,加強磚造,,二層,一層 二層 騎樓
RPXNMLSKNHMFFCD09CA,4,414.98,住家用,鋼筋混凝土構造,102年10月18日,四層,一層 二層 三層 四層 屋頂突出物
RPWNMLMLNHMFFCD48CA,5,195.26,住家用,鋼筋混凝土構造,101年3月14日,四層,一層 二層 三層 四層 見其他登記事項
RPVOMLMLNHMFFCD48CA,17,101.19,見其他登記事項,鋼筋混凝土構造,88年11月16日,十二層,一層
RPVOMLMLNHMFFCD48CA,17,20.97,共有部分,鋼筋混凝土構造,88年11月16日,十二層,
RPVOMLMLNHMFFCD48CA,17,17.37,共有部分,鋼筋混凝土構造,88年11月16日,十二層,
RPVNMLOLNHMFFCD58CA,24,75.33,住家用,鋼筋混凝土構造,82年5月5日,七層,三層
RPVNMLOLNHMFFCD58CA,24,28.37,共有部分,鋼筋混凝土構造,82年5月5日,七層,
RPVNMLOLNHMFFCD58CA,24,19.08,共有部分,鋼筋混凝土構造,82年5月5日,七層,
RPVNMLOLNHMFFCD58CA,24,58.41,住家用,鋼筋混凝土構造,82年5月5日,七層,三層
RPUOMLQLNHMFFCD78CA,32,73.55,住家用,鋼筋混凝土構造,74年4月27日,七層,五層
RPUOMLQLNHMFFCD78CA,32,21.06,共有部分,鋼筋混凝土構造,74年4月27日,七層,
RPRNMLTLNHMFFCD68CA,34,107.25,住商用,鋼筋混凝土構造,72年6月13日,三層,一層 二層 屋頂突出物 夾層
RPTOMLLMNHMFFCD28CA,35,.09,見其他登記事項,鋼筋混凝土構造,70年11月26日,五層,一層 二層 騎樓
RPTOMLLMNHMFFCD28CA,35,.09,見其他登記事項,鋼筋混凝土構造,70年11月26日,五層,一層 二層 騎樓
RPTOMLLMNHMFFCD28CA,35,6.52,共有部分,鋼筋混凝土構造,71年6月14日,五層,
RPTOMLLMNHMFFCD28CA,35,85.82,見其他登記事項,鋼筋混凝土構造,71年6月14日,五層,五層
RPVNMLQJOHMFFCD68CA,13,294.10,見其他登記事項,見其他登記事項,92年12月31日,五層,一層 二層 三層 四層 五層
RPXNMLSKNHMFFAR67CA,,145.09,住家用,鋼筋混凝土造,106年3月1日,三層,一層 二層 三層
RPPNMLTKNHMFFAR96CA,17,101.73,見其他登記事項,鋼筋混凝土造,89年3月17日,十三層,九層
RPPNMLTKNHMFFAR96CA,17,49.29,共有部分,鋼筋混凝土造,89年3月17日,十三層,
RPXNMLRKNHMFFAD78CA,22,34.86,住家用,鋼筋混凝土造,84年10月24日,十三層,十二層
RPXNMLRKNHMFFAD78CA,22,9.94,共有部分,鋼筋混凝土造,84年10月24日,十三層,
RPTPMLRKNHMFFAD58CA,18,105.77,見其他登記事項,鋼筋混凝土造,88年1月13日,十三層,八層
RPTPMLRKNHMFFAD58CA,18,45.16,共有部分,鋼筋混凝土造,88年1月13日,十三層,
RPTPMLRKNHMFFAD58CA,18,13.50,共有部分,鋼筋混凝土造,88年1月13日,十三層,
RPQQMLRKNHMFFAD38CA,27,40.16,住家用,鋼筋混凝土造,79年4月14日,七層,二層
RPQQMLRKNHMFFAD38CA,27,9.68,共有部分,鋼筋混凝土造,79年4月14日,七層,
RPTOMLSKNHMFFAD58CA,46,79.00,住家用,加強磚造,60年1月4日,二層,一層 二層
RPTNMLNLNHMFFAD08CA,22,.04,見其他登記事項,鋼筋混凝土造,84年7月29日,十七層,地下二層
RPTNMLNLNHMFFAD08CA,22,34.35,共有部分,鋼筋混凝土造,84年7月29日,十七層,
RPPOMLNLNHMFFAD77CA,,92.86,見其他登記事項,見其他登記事項,106年1月19日,十四層,八層
RPPOMLNLNHMFFAD77CA,,79.88,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPROMLNLNHMFFAD97CA,,89.87,見其他登記事項,見其他登記事項,106年1月19日,十四層,十層
RPROMLNLNHMFFAD97CA,,76.96,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPSOMLNLNHMFFAD08CA,,56.15,見其他登記事項,見其他登記事項,106年1月19日,十四層,十層
RPSOMLNLNHMFFAD08CA,,26.96,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPRPMLOLNHMFFAD18CA,,55.46,見其他登記事項,見其他登記事項,106年1月19日,十四層,十三層
RPRPMLOLNHMFFAD18CA,,50.16,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPVPMLOLNHMFFAD58CA,,55.46,見其他登記事項,見其他登記事項,106年1月19日,十四層,十四層
RPVPMLOLNHMFFAD58CA,,26.81,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPWPMLOLNHMFFAD68CA,,63.46,見其他登記事項,見其他登記事項,106年1月19日,十四層,十四層
RPWPMLOLNHMFFAD68CA,,53.38,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPWOMLOLNHMFFAD58CA,,58.32,見其他登記事項,見其他登記事項,106年1月19日,十四層,十一層
RPWOMLOLNHMFFAD58CA,,51.54,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPPPMLOLNHMFFAD97CA,,89.87,見其他登記事項,見其他登記事項,106年1月19日,十四層,十二層
RPPPMLOLNHMFFAD97CA,,42.71,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPORMLOLNHMFFAD08CA,36,145.09,住商用,鋼筋混凝土造,70年4月17日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPOPMLPLNHMFFAD97CA,19,98.24,住家用,鋼筋混凝土造,86年10月21日,二十二層,八層
RPOPMLPLNHMFFAD97CA,19,61.45,共有部分,鋼筋混凝土造,86年10月21日,二十二層,
RPQPMLPLNHMFFAD18CA,,80.59,見其他登記事項,見其他登記事項,106年1月19日,十四層,八層
RPQPMLPLNHMFFAD18CA,,74.20,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPOPMLQLNHMFFAD08CA,1,58.01,見其他登記事項,見其他登記事項,104年11月5日,二十四層,二十三層
RPOPMLQLNHMFFAD08CA,1,24.11,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPPPMLQLNHMFFAD18CA,1,58.73,見其他登記事項,見其他登記事項,104年11月5日,二十四層,二十層
RPPPMLQLNHMFFAD18CA,1,25.32,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPWPMLQLNHMFFAD88CA,47,39.62,住家用,加強磚造,59年2月17日,二層,一層 二層
RPUOMLNJOHMFFAD18CA,22,61.27,住家用,鋼筋混凝土造,84年7月29日,十七層,八層
RPUOMLNJOHMFFAD18CA,22,.04,見其他登記事項,鋼筋混凝土造,84年7月29日,十七層,地下二層
RPUOMLNJOHMFFAD18CA,22,16.33,共有部分,鋼筋混凝土造,84年7月29日,十七層,
RPUOMLNJOHMFFAD18CA,22,34.35,共有部分,鋼筋混凝土造,84年7月29日,十七層,
RPQNMLQJOHMFFAD97CA,1,57.25,見其他登記事項,見其他登記事項,105年6月4日,二十七層,十二層
RPQNMLQJOHMFFAD97CA,1,46.86,見其他登記事項,見其他登記事項,105年6月4日,二十七層,
RPQNMLQJOHMFFAD97CA,1,14.85,見其他登記事項,見其他登記事項,105年6月4日,二十七層,
RPRNMLQJOHMFFAD08CA,1,57.25,見其他登記事項,見其他登記事項,105年6月4日,二十七層,九層
RPRNMLQJOHMFFAD08CA,1,46.86,見其他登記事項,見其他登記事項,105年6月4日,二十七層,
RPRNMLQJOHMFFAD08CA,1,14.85,見其他登記事項,見其他登記事項,105年6月4日,二十七層,
RPTNMLSJOHMFFAD48CA,37,99.92,住商用,鋼筋混凝土造,68年12月7日,二層,一層 二層
RPXNMLRKNHMFFBD88CA,,192.09,見其他登記事項,鋼筋混凝土造,105年11月25日,三層,一層 二層 三層 屋頂突出物
RPUOMLRKNHMFFBD68CA,1,184.96,見其他登記事項,鋼筋混凝土造,105年3月28日,三層,一層 二層 三層 屋頂突出物
RPSNMLTKNHMFFBD58CA,36,91.74,見其他登記事項,鋼筋混凝土造,70年9月7日,四層,三層
RPSNMLTKNHMFFBD58CA,36,.00,共有部分,鋼筋混凝土造,70年9月7日,四層,
RPSNMLTKNHMFFBD58CA,36,.05,見其他登記事項,鋼筋混凝土造,70年9月7日,四層,一層
RPSNMLTKNHMFFBD58CA,36,.00,共有部分,鋼筋混凝土造,70年9月7日,四層,
RPSNMLTKNHMFFBD58CA,36,.05,見其他登記事項,鋼筋混凝土造,70年9月7日,四層,一層
RPSNMLTKNHMFFBD58CA,36,.00,共有部分,鋼筋混凝土造,70年9月7日,四層,
RPSNMLTKNHMFFBD58CA,36,.00,共有部分,鋼筋混凝土造,70年9月7日,四層,
RPSNMLTKNHMFFBD58CA,36,7.81,共有部分,鋼筋混凝土造,70年9月7日,四層,
RPSNMLTKNHMFFBD58CA,36,3.13,見其他登記事項,鋼筋混凝土造,70年9月7日,四層,
RPQOMLMLNHMFFBD87CA,37,80.24,住家用,加強磚造,69年3月11日,二層,一層 二層
RPQRMLMKOHMFFAD08CA,86,139.00,住家用,加強磚造,20年1月1日,二層,一層 二層
RPQRMLMKOHMFFAD08CA,48,118.90,住家用,磚造,57年11月11日,一層,一層
RPVNMLTJOHMFFAD78CA,,75.45,見其他登記事項,見其他登記事項,106年1月24日,二十層,十層
RPVNMLTJOHMFFAD78CA,,63.18,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPVNMLTJOHMFFAD78CA,,.53,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPVNMLTJOHMFFAD78CA,,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPVNMLTJOHMFFAD78CA,,.35,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPVNMLTJOHMFFAD78CA,,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPWNMLTJOHMFFAD88CA,,75.45,見其他登記事項,見其他登記事項,106年1月24日,二十層,十五層
RPWNMLTJOHMFFAD88CA,,67.30,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPWNMLTJOHMFFAD88CA,,.53,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPWNMLTJOHMFFAD88CA,,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPWNMLTJOHMFFAD88CA,,.35,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPWNMLTJOHMFFAD88CA,,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPXNMLTJOHMFFAD98CA,,60.20,見其他登記事項,見其他登記事項,106年1月24日,二十層,七層
RPXNMLTJOHMFFAD98CA,,59.82,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPXNMLTJOHMFFAD98CA,,.42,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPXNMLTJOHMFFAD98CA,,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPXNMLTJOHMFFAD98CA,,.28,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPXNMLTJOHMFFAD98CA,,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPOOMLTJOHMFFAD18CA,,84.39,見其他登記事項,見其他登記事項,106年1月24日,二十六層,十八層
RPOOMLTJOHMFFAD18CA,,71.41,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPOOMLTJOHMFFAD18CA,,.59,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPOOMLTJOHMFFAD18CA,,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPOOMLTJOHMFFAD18CA,,.39,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPOOMLTJOHMFFAD18CA,,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPPOMLTJOHMFFAD28CA,,85.56,見其他登記事項,見其他登記事項,106年1月24日,二十六層,三層
RPPOMLTJOHMFFAD28CA,,72.16,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPPOMLTJOHMFFAD28CA,,.60,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPPOMLTJOHMFFAD28CA,,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPPOMLTJOHMFFAD28CA,,.40,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPPOMLTJOHMFFAD28CA,,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPQOMLTJOHMFFAD38CA,,85.56,見其他登記事項,見其他登記事項,106年1月24日,二十六層,四層
RPQOMLTJOHMFFAD38CA,,72.16,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPQOMLTJOHMFFAD38CA,,.60,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPQOMLTJOHMFFAD38CA,,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPQOMLTJOHMFFAD38CA,,.40,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
RPQOMLTJOHMFFAD38CA,,.00,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPROMLTJOHMFFAD48CA,,84.33,見其他登記事項,見其他登記事項,106年1月24日,二十六層,十層
RPROMLTJOHMFFAD48CA,,71.41,見其他登記事項,見其他登記事項,106年1月24日,二十六層,
RPROMLTJOHMFFAD48CA,,.59,見其他登記事項,見其他登記事項,106年1月24日,二十六層,一層
