編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUNMLRJLHMFFAI68CA,36,5.16,共有部份,鋼筋混凝土造,70年4月21日,九層,
RPTNMLTJLHMFFAI98EA,39,76.77,住家用,鋼筋混凝土造,66年11月11日,二層,一層 二層 騎樓
RPWOMLTJLHMFFAI76EA,28,10.36,共有部份,鋼筋混凝土造,77年11月8日,五層,
RPWOMLTJLHMFFAI76EA,28,134.24,住家用,鋼筋混凝土造,77年11月8日,五層,三層 四層
RPWOMLTJLHMFFAI76EA,,13.47,共有部份,鋼筋混凝土造,,五層,
RPVNMLMLLHMFFAI48CA,29,108.37,住家用,鋼筋混凝土造,77年6月15日,七層,三層
RPVNMLMLLHMFFAI48CA,29,10.05,共有部份,鋼筋混凝土造,77年6月15日,七層,
RPVOMLTJLHMFFAI09CA,9,165.81,見其他登記事項,鋼筋混凝土造,97年1月31日,三層,一層 二層 三層 見其他登記事項
RPXOMLTJLHMFFAI66CA,41,69.78,住家用,鋼筋混凝土加強磚造,65年4月9日,二層,一層 二層
RPXOMLTJLHMFFAI66CA,41,69.78,住家用,鋼筋混凝土加強磚造,65年4月9日,二層,一層 二層
RPXOMLTJLHMFFAI66CA,30,83.04,住工用,鋼造,75年11月22日,一層,一層
RPXOMLTJLHMFFAI66CA,30,83.04,住工用,鋼造,75年11月22日,一層,一層
RPQPMLTJLHMFFAI68CA,21,76.92,住家用,鋼筋混凝土造,84年10月2日,十三層,三層
RPQPMLTJLHMFFAI68CA,21,17.35,共有部份,鋼筋混凝土造,84年10月2日,十四層,
RPQPMLTJLHMFFAI68CA,21,14.53,共有部份,鋼筋混凝土造,84年10月2日,十三層,
RPXNMLMLLHMFFAI68CA,36,92.42,住家用,鋼筋混凝土造,69年10月17日,五層,三層
RPXNMLMLLHMFFAI68CA,36,6.89,共有部份,鋼筋混凝土加強磚造,69年10月17日,五層,
RPXNMLMLLHMFFAI68CA,36,2.70,共有部份,鋼筋混凝土造,69年10月17日,五層,
RPXNMLMLLHMFFAI68CA,36,2.70,共有部份,鋼筋混凝土造,69年10月17日,五層,
RPVOMLMLLHMFFAI58CA,,87.14,住家用,見其他登記事項,105年10月27日,十層,六層
RPVOMLMLLHMFFAI58CA,,15.67,見其他登記事項,見其他登記事項,105年10月27日,十層,
RPVOMLMLLHMFFAI58CA,,21.66,見其他登記事項,見其他登記事項,105年10月27日,十層,
RPWOMLMLLHMFFAI68CA,,491.35,見其他登記事項,見其他登記事項,105年10月27日,三層,一層 二層 三層 地下一層 見其他登記事項
RPWOMLMLLHMFFAI68CA,,156.91,見其他登記事項,見其他登記事項,105年10月27日,十層,
RPRNMLTJLHMFFAI58CA,9,202.58,住家用,鋼筋混凝土造,96年9月7日,四層,一層 二層 三層 四層
RPSNMLTJLHMFFAI68CA,33,325.64,住商用,鋼筋混凝土造,73年6月1日,四層,一層 二層 三層 四層 騎樓 地下層
RPSNMLTJLHMFFAI68CA,33,325.64,住商用,鋼筋混凝土造,73年6月1日,四層,一層 二層 三層 四層 騎樓 地下層
RPQOMLMLLHMFFAI08CA,22,113.95,住家用,鋼筋混凝土造,84年8月16日,十九層,八層
RPQOMLMLLHMFFAI08CA,22,40.22,共有部份,鋼筋混凝土造,84年8月16日,十九層,
RPQOMLMLLHMFFAI08CA,22,6.13,共有部份,鋼筋混凝土造,84年8月16日,十九層,
RPTOMLMLLHMFFAI38CA,3,211.58,見其他登記事項,見其他登記事項,102年10月16日,三層,一層 二層 三層 見其他登記事項
RPOOMLMLLHMFFAI87CA,35,148.28,住商用,鋼筋混凝土造,71年5月18日,三層,一層 二層 三層 防空避難室 騎樓
RPPOMLMLLHMFFAI97CA,27,99.13,住家用,鋼筋混凝土造,79年4月23日,七層,三層
RPPOMLMLLHMFFAI97CA,27,23.42,共有部份,鋼筋混凝土造,79年4月23日,七層,
RPPNMLLLLHMFFAI97EA,18,158.29,見其他登記事項,鋼筋混凝土造,88年9月9日,二層,一層 二層
RPPNMLMLLHMFFAI87CA,12,127.58,住家用,鋼筋混凝土造,93年10月28日,十四層,九層
RPPNMLMLLHMFFAI87CA,12,71.55,共有部份,鋼筋混凝土造,93年10月28日,十四層,
RPSNMLMLLHMFFAI38EA,1,245.36,見其他登記事項,見其他登記事項,104年8月20日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPQOMLKLMHMFFAI97CA,,585.27,見其他登記事項,見其他登記事項,105年12月14日,四層,二層 三層 四層 見其他登記事項
RPQOMLKLMHMFFAI97CA,,185.27,見其他登記事項,見其他登記事項,105年12月14日,四層,
RPQOMLKLMHMFFAI97CA,,19.63,住家用,見其他登記事項,105年12月14日,四層,二層
RPQOMLKLMHMFFAI97CA,,6.39,見其他登記事項,見其他登記事項,105年12月14日,四層,
RPQOMLKLMHMFFAI97CA,,19.21,住家用,見其他登記事項,105年12月14日,四層,二層
RPQOMLKLMHMFFAI97CA,,6.39,見其他登記事項,見其他登記事項,105年12月14日,四層,
RPQOMLKLMHMFFAI97CA,,19.21,住家用,見其他登記事項,105年12月14日,四層,二層
RPQOMLKLMHMFFAI97CA,,6.39,見其他登記事項,見其他登記事項,105年12月14日,四層,
RPSNMLMJNHMFFAI28DA,1,273.05,住家用,見其他登記事項,105年2月3日,四層,一層 二層 三層 四層
RPTNMLRKNHMFFAI09EA,33,42.80,住家用,鋼筋混凝土造,73年10月13日,五層,三層
RPTNMLRKNHMFFAI09EA,33,3.63,共有部份,鋼筋混凝土造,73年10月13日,五層,
RPTNMLRKNHMFFAI09EA,33,3.41,共有部份,鋼筋混凝土造,73年10月13日,五層,
RPOOMLRKNHMFFAI48CA,47,49.90,住工用,木造,59年1月29日,一層,一層
RPSOMLOLNHMFFAI68CA,31,85.24,住商用,鋼筋混凝土造,75年5月12日,四層,一層 二層 三層 四層
RPUNMLPLNHMFFAI88CA,26,196.92,住家用,鋼筋混凝土造,80年9月5日,四層,一層 二層 三層 四層
RPSOMLQLNHMFFAI88CA,1,358.20,住家用,見其他登記事項,105年4月1日,四層,一層 二層 三層 四層
RPUOMLQLNHMFFAI09CA,20,100.34,住商用,鋼筋混凝土造,86年9月15日,四層,一層 二層 三層 四層
RPUOMLQLNHMFFAI09CA,20,100.34,住商用,鋼筋混凝土造,86年9月15日,四層,一層 二層 三層 四層
RPOOMLLMNHMFFAI08CA,23,158.03,住家用,鋼筋混凝土造,82年10月27日,三層,一層 二層 三層
RPUOMLLJOHMFFAI48CA,,244.46,見其他登記事項,見其他登記事項,106年3月1日,四層,一層 二層 三層 四層 見其他登記事項
RPVOMLLJOHMFFAI58CA,,292.72,見其他登記事項,見其他登記事項,106年3月1日,四層,一層 二層 三層 四層 見其他登記事項
RPVNMLTJOHMFFAI66CA,16,240.31,見其他登記事項,鋼筋混凝土造,89年12月22日,四層,一層 二層 三層 四層
RPVNMLTKNHMFFAI66CA,22,142.62,住家用,鋼筋混凝土造,83年12月23日,九層,九層
RPVNMLTKNHMFFAI66CA,22,27.42,共有部份,鋼筋混凝土造,83年12月23日,九層,
RPVNMLTKNHMFFAI66CA,22,20.57,共有部份,鋼筋混凝土造,83年12月23日,九層,
RPTNMLMLNHMFFAI48CA,21,33.30,住家用,鋼筋混凝土造,85年3月11日,二十層,十九層
RPTNMLMLNHMFFAI48CA,21,7.53,共有部份,鋼筋混凝土造,85年3月11日,二十層,
RPWNMLMLNHMFFAI78CA,9,8.36,見其他登記事項,鋼筋混凝土造,97年3月3日,四層,三層
RPWNMLMLNHMFFAI78CA,9,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,
RPPOMLMLNHMFFAI18CA,24,85.12,住家用,鋼筋混凝土造,82年2月9日,七層,一層
RPPOMLMLNHMFFAI18CA,24,18.99,共有部份,鋼筋混凝土造,82年2月9日,七層,
RPPOMLMLNHMFFAI18CA,24,15.74,共有部份,鋼筋混凝土造,82年2月9日,七層,
RPTNMLSKNHMFFAI98CA,23,50.44,住家用,鋼筋混凝土造,83年6月16日,七層,四層
RPTNMLSKNHMFFAI98CA,23,5.91,共有部份,鋼筋混凝土造,83年6月16日,七層,
RPTNMLSKNHMFFAI98CA,23,2.63,共有部份,鋼筋混凝土造,83年6月16日,七層,
RPQOMLMLNHMFFAI28CA,43,119.64,住家用,鋼筋混凝土加強磚造,63年8月10日,二層,一層 二層
RPSOMLTKNHMFFAI09CA,27,210.17,住家用,鋼筋混凝土造,79年9月25日,三層,一層 二層 三層
RPPNMLMLNHMFFAI08CA,1,211.66,見其他登記事項,見其他登記事項,105年7月11日,三層,一層 二層 三層 見其他登記事項
RPRNMLMLNHMFFAI28CA,1,208.84,見其他登記事項,見其他登記事項,105年7月11日,三層,一層 二層 三層 見其他登記事項
RPTOMLQLNHMFFAI98CA,23,29.65,住家用,鋼筋混凝土造,83年3月8日,六層,三層
RPTOMLQLNHMFFAI98CA,23,10.56,共有部份,鋼筋混凝土造,83年3月8日,六層,
RPWNMLPLNHMFFAI09CA,21,106.37,住家用,鋼筋混凝土造,85年5月10日,十層,五層
RPWNMLPLNHMFFAI09CA,21,31.09,共有部份,鋼筋混凝土造,85年5月10日,十層,
RPQPMLLJOHMFFAI18CA,36,24.54,住家用,鋼筋混凝土造,70年4月21日,九層,八層
RPQPMLLJOHMFFAI18CA,36,4.95,共有部份,鋼筋混凝土造,70年4月21日,九層,
RPPPMLLMNHMFFAI28CA,23,78.06,住家用,鋼筋混凝土造,82年11月25日,六層,六層
RPPPMLLMNHMFFAI28CA,23,12.86,共有部份,鋼筋混凝土造,82年11月25日,六層,
RPPPMLLMNHMFFAI28CA,23,16.90,共有部份,鋼筋混凝土造,82年11月25日,六層,
RPVOMLQLNHMFFAI56CA,25,132.48,住商用,鋼筋混凝土造,81年1月25日,三層,一層 二層 三層
RPPNMLTKNHMFFAI88EA,26,63.69,住家用,鋼筋混凝土造,80年6月27日,十五層,四層
RPPNMLTKNHMFFAI88EA,26,9.84,共有部份,鋼筋混凝土造,80年6月27日,十五層,
RPPNMLTKNHMFFAI88EA,26,.39,共有部份,鋼筋混凝土造,80年6月27日,十五層,
RPPNMLTKNHMFFAI88EA,26,5.73,見其他登記事項,鋼筋混凝土造,80年6月27日,十五層,地下層
RPWNMLTKNHMFFAI96EA,25,83.46,住商用,鋼筋混凝土造,81年5月8日,十二層,一層 二層
RPWNMLTKNHMFFAI96EA,25,14.09,共有部份,鋼筋混凝土造,81年5月8日,十二層,
RPTNMLMLNHMFFAI68EA,36,14.69,住家用,鋼筋混凝土造,70年4月21日,九層,七層
RPTNMLMLNHMFFAI68EA,36,3.87,共有部份,鋼筋混凝土造,70年4月21日,九層,
RPWNMLOLNHMFFAI56EA,26,11.45,共有部份,鋼筋混凝土造,80年6月20日,七層,
RPWNMLOLNHMFFAI56EA,26,85.57,住家用,鋼筋混凝土造,80年6月20日,七層,三層
RPOOMLMLNHMFFAI18DA,15,146.47,住家用,鋼筋混凝土造,91年6月10日,三層,一層 二層 三層
RPPOMLOKOHMFFAI38CA,41,35.88,住商用,鋼筋混凝土加強磚造,65年6月14日,二層,一層 二層 騎樓
RPSNMLNKOHMFFAI48CA,,247.79,見其他登記事項,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLNKOHMFFAI48CA,,.23,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPPNMLMKOHMFFAI08CA,,.23,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPPNMLMKOHMFFAI08CA,,227.66,見其他登記事項,見其他登記事項,105年12月9日,三層,一層 二層 三層 見其他登記事項
RPQNMLMKOHMFFAI18CA,,203.56,見其他登記事項,見其他登記事項,105年12月9日,三層,一層 二層 三層 見其他登記事項
RPRNMLMKOHMFFAI28CA,,203.56,見其他登記事項,見其他登記事項,105年12月9日,三層,一層 二層 三層 見其他登記事項
RPSNMLMKOHMFFAI38CA,,201.30,見其他登記事項,見其他登記事項,105年12月9日,三層,一層 二層 三層 見其他登記事項
RPROMLSJOHMFFAI88CA,,295.61,見其他登記事項,見其他登記事項,106年3月1日,四層,一層 二層 三層 四層 見其他登記事項
RPSOMLSJOHMFFAI98CA,,317.52,見其他登記事項,見其他登記事項,106年3月1日,四層,一層 二層 三層 四層 見其他登記事項
RPUNMLMKOHMFFAI58CA,,227.80,住家用,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層
RPUNMLMKOHMFFAI58CA,,.15,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPXNMLMKOHMFFAI88CA,33,40.00,見其他登記事項,鋼筋混凝土造,73年2月20日,五層,三層
RPXNMLMKOHMFFAI88CA,33,4.60,共有部份,鋼筋混凝土造,73年2月20日,五層,
RPXOMLMKOHMFFAI98CA,,258.65,見其他登記事項,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層 見其他登記事項
RPXOMLMKOHMFFAI98CA,,.23,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPOPMLMKOHMFFAI18CA,,262.80,見其他登記事項,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層 見其他登記事項
RPOPMLMKOHMFFAI18CA,,.23,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPQOMLLMNHMFFAI28CA,23,157.78,住家用,鋼筋混凝土造,83年8月24日,八層,六層
RPQOMLLMNHMFFAI28CA,23,18.97,共有部份,鋼筋混凝土造,83年8月24日,八層,
RPQOMLLMNHMFFAI28CA,23,32.83,共有部份,鋼筋混凝土造,83年8月24日,八層,
RPQPMLLMNHMFFAI38CA,26,34.48,住家用,鋼筋混凝土造,80年8月15日,七層,四層
RPQPMLLMNHMFFAI38CA,26,4.33,共有部份,鋼筋混凝土造,80年8月15日,七層,
RPQPMLLMNHMFFAI38CA,26,6.19,共有部份,鋼筋混凝土造,80年8月15日,七層,
RPQPMLLMNHMFFAI38CA,26,6.81,見其他登記事項,鋼筋混凝土造,80年8月15日,七層,地下層
RPRNMLKKOHMFFAI08CA,,227.65,住家用,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層
RPRNMLKKOHMFFAI08CA,,.15,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPSNMLKKOHMFFAI18CA,,227.66,住家用,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層
RPSNMLKKOHMFFAI18CA,,.15,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPTNMLKKOHMFFAI28CA,,181.04,住家用,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層
RPTNMLKKOHMFFAI28CA,,.15,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPSNMLKMNHMFFAI28CA,24,127.64,住家用,鋼筋混凝土造,82年10月29日,十五層,三層
RPSNMLKMNHMFFAI28CA,24,18.63,共有部份,鋼筋混凝土造,82年10月29日,十五層,
RPSNMLKMNHMFFAI28CA,24,20.51,共有部份,鋼筋混凝土造,82年10月29日,十五層,
RPSOMLMLNHMFFAI48CA,21,23.47,住家用,鋼筋混凝土造,85年6月18日,九層,七層
RPSOMLMLNHMFFAI48CA,21,9.17,共有部份,鋼筋混凝土造,85年6月18日,九層,
RPVOMLMLNHMFFAI78CA,18,72.19,住家用,鋼筋混凝土造,88年2月12日,十三層,十層
RPVOMLMLNHMFFAI78CA,18,9.46,共有部份,鋼筋混凝土造,88年2月12日,十三層,
RPVOMLMLNHMFFAI78CA,18,36.36,共有部份,鋼筋混凝土造,88年2月12日,十三層,
RPWOMLMLNHMFFAI88CA,24,22.39,住家用,鋼筋混凝土造,82年10月7日,六層,三層
RPWOMLMLNHMFFAI88CA,24,8.68,共有部份,鋼筋混凝土造,82年10月7日,六層,
RPXOMLMLNHMFFAI98CA,44,69.84,住家用,木造,61年11月27日,二層,一層 二層
RPQOMLQLNHMFFAI68CA,26,209.64,住家用,鋼筋混凝土造,80年4月8日,四層,一層 二層 三層 四層 停車場
RPRNMLOLNHMFFAI48CA,18,184.55,住家用,鋼筋混凝土造,88年2月12日,四層,一層 二層 三層 四層
RPUNMLKKOHMFFAI38CA,,181.04,住家用,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層
RPUNMLKKOHMFFAI38CA,,.15,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPVNMLKKOHMFFAI48CA,,181.04,住家用,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層
RPVNMLKKOHMFFAI48CA,,.15,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPWNMLKKOHMFFAI58CA,,172.94,住家用,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層
RPWNMLKKOHMFFAI58CA,,.15,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPXNMLKKOHMFFAI68CA,,231.97,見其他登記事項,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層 見其他登記事項
RPOOMLKKOHMFFAI87CA,,.15,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPOOMLKKOHMFFAI87CA,,227.65,住家用,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層
RPTNMLMKOHMFFAI48CA,,194.94,見其他登記事項,見其他登記事項,105年12月9日,三層,一層 二層 三層 見其他登記事項
RPVNMLNKOHMFFAI78CA,17,120.50,住家用,鋼筋混凝土造,89年1月11日,十二層,十層
RPVNMLNKOHMFFAI78CA,17,14.19,共有部份,鋼筋混凝土造,89年1月11日,十二層,
RPVNMLNKOHMFFAI78CA,17,24.04,共有部份,鋼筋混凝土造,89年1月11日,十二層,
RPRNMLNLNHMFFAI58EA,24,81.74,住家用,鋼造,81年11月25日,一層,一層
RPPNMLLMNHMFFAI28EA,31,254.43,農舍,加強磚造,75年9月16日,二層,一層 二層 騎樓
RPSNMLNLNHMFFAI58DA,52,187.07,住家用,加強磚造,54年10月7日,三層,一層 二層 三層 走廊
RPQNMLNJOHMFFAI38EA,24,141.31,住家用,鋼筋混凝土造,82年8月5日,七層,五層
RPQNMLNJOHMFFAI38EA,24,34.22,共有部份,鋼筋混凝土造,82年8月5日,七層,
RPOOMLLJOHMFFAI87CA,9,8.36,見其他登記事項,鋼筋混凝土造,97年3月3日,四層,二層
RPOOMLLJOHMFFAI87CA,9,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,
RPQOMLLJOHMFFAI08CA,9,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,
RPQOMLLJOHMFFAI08CA,9,8.36,見其他登記事項,鋼筋混凝土造,97年3月3日,四層,三層
RPQOMLLJOHMFFAI08CA,9,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,
RPQOMLLJOHMFFAI08CA,9,8.36,見其他登記事項,鋼筋混凝土造,97年3月3日,四層,三層
RPQOMLLJOHMFFAI08CA,9,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,
RPQOMLLJOHMFFAI08CA,9,8.36,見其他登記事項,鋼筋混凝土造,97年3月3日,四層,三層
RPQOMLLJOHMFFAI08CA,9,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,
RPQOMLLJOHMFFAI08CA,9,8.36,見其他登記事項,鋼筋混凝土造,97年3月3日,四層,三層
RPUNMLLMNHMFFAI58CA,22,115.22,住家用,鋼筋混凝土造,84年1月28日,十二層,五層
RPUNMLLMNHMFFAI58CA,22,47.72,共有部份,鋼筋混凝土造,84年1月28日,十二層,
RPVNMLOLNHMFFAI88CA,12,115.40,住家用,鋼筋混凝土造,93年11月1日,十四層,五層
RPVNMLOLNHMFFAI88CA,12,73.25,共有部份,鋼筋混凝土造,93年11月1日,十四層,
RPWNMLOLNHMFFAI98CA,28,212.10,住家用,鋼筋混凝土造,78年9月30日,四層,一層 二層 三層 四層
RPVNMLPLNHMFFAI98CA,24,108.43,住家用,鋼筋混凝土造,82年10月29日,十五層,十一層
RPVNMLPLNHMFFAI98CA,24,12.41,共有部份,鋼筋混凝土造,82年10月29日,十五層,
RPVNMLPLNHMFFAI98CA,24,15.60,共有部份,鋼筋混凝土造,82年10月29日,十五層,
RPPNMLOLNHMFFAI28CA,7,345.17,見其他登記事項,見其他登記事項,99年1月15日,四層,一層 二層 三層 四層
RPUNMLPJOHMFFAI78CA,23,65.24,住家用,鋼筋混凝土造,83年9月14日,十二層,十二層
RPUNMLPJOHMFFAI78CA,23,23.06,共有部份,鋼筋混凝土造,83年9月14日,十二層,
RPPPMLMKOHMFFAI28CA,,234.08,見其他登記事項,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層 見其他登記事項
RPQPMLMKOHMFFAI38CA,,227.66,見其他登記事項,見其他登記事項,105年12月9日,三層,一層 二層 三層 見其他登記事項
RPQPMLMKOHMFFAI38CA,,.23,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPRPMLMKOHMFFAI48CA,,227.66,見其他登記事項,見其他登記事項,105年12月9日,三層,一層 二層 三層 見其他登記事項
RPRPMLMKOHMFFAI48CA,,.23,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPSPMLMKOHMFFAI58CA,,197.84,見其他登記事項,見其他登記事項,105年12月9日,三層,一層 二層 三層 見其他登記事項
RPRNMLNKOHMFFAI38CA,,236.48,住家用,見其他登記事項,105年12月9日,四層,一層 二層 三層 四層
RPRNMLNKOHMFFAI38CA,,.15,見其他登記事項,見其他登記事項,105年12月9日,一層,
RPRNMLQLNHMFFAI88EA,38,88.24,住商用,鋼筋混凝土加強磚造,68年6月6日,二層,一層 二層 騎樓
RPOPMLLMNHMFFAI18CA,25,49.77,住家用,鋼筋混凝土造,80年12月6日,七層,三層
RPOPMLLMNHMFFAI18CA,25,18.66,共有部份,鋼筋混凝土造,80年12月6日,七層,
RPTNMLPLNHMFFAI88DA,33,106.29,住商用,鋼筋混凝土造,73年6月23日,五層,一層 二層
RPQNMLKLOHMFFAI08CA,2,165.79,見其他登記事項,見其他登記事項,104年1月12日,三層,一層 二層 三層 見其他登記事項
RPUNMLKLOHMFFAI48CA,,264.02,見其他登記事項,見其他登記事項,106年3月6日,三層,一層 二層 三層 見其他登記事項
RPWNMLKLOHMFFAI68CA,,307.63,見其他登記事項,見其他登記事項,106年3月6日,四層,一層 二層 三層 四層
RPOOMLKLOHMFFAI97CA,,325.43,見其他登記事項,見其他登記事項,106年3月6日,三層,一層 二層 三層 見其他登記事項
RPTOMLKLOHMFFAI48CA,24,32.79,見其他登記事項,鋼筋混凝土造,82年2月17日,六層,地下層
RPTOMLKLOHMFFAI48CA,24,15.92,共有部份,鋼筋混凝土造,82年2月17日,六層,
RPTOMLKLOHMFFAI48CA,24,97.52,住家用,鋼筋混凝土造,82年2月17日,六層,二層
RPPOMLPJOHMFFAI58EA,43,131.84,住商用,鋼筋混凝土加強磚造,63年9月20日,二層,一層 二層 騎樓 夾層
RPVNMLPJOHMFFAI88CA,31,63.46,住家用,鋼筋混凝土造,74年11月29日,五層,三層
RPVNMLPJOHMFFAI88CA,31,16.87,共有部份,鋼筋混凝土造,74年11月29日,五層,
RPVNMLPJOHMFFAI88CA,31,5.21,共有部份,鋼筋混凝土造,74年11月29日,五層,
RPVNMLPJOHMFFAI88CA,31,6.05,見其他登記事項,鋼筋混凝土造,74年11月29日,五層,地下二層
RPVNMLPJOHMFFAI88CA,31,7.81,見其他登記事項,鋼筋混凝土造,74年11月29日,五層,地下二層
RPVNMLPJOHMFFAI88CA,31,9.93,見其他登記事項,鋼筋混凝土造,74年11月29日,五層,地下二層
RPXNMLPJOHMFFAI09CA,10,226.23,見其他登記事項,鋼筋混凝土造,96年5月23日,四層,一層 二層 三層 四層 見其他登記事項
RPOOMLPKOHMFFAI38CA,33,101.77,住商用,鋼筋混凝土加強磚造,73年1月6日,二層,一層 二層 騎樓
RPWOMLQLNHMFFAI66CA,21,84.61,住家用,鋼筋混凝土造,84年10月4日,十一層,五層
